frame,trace_ms,gather_ms,net_wall_ms,net_gpu_ms,net_commit_ms,net_wait_ms,demod_ms,present_ms,total_ms
1177,0.6336,11.3613,0.0520,4.7856,0.0162,0.0023,0.3782,0.0808,12.5059
1178,0.2692,10.9967,4.5510,5.2140,0.0102,4.5050,0.6798,0.1665,16.6632
1179,0.2325,11.5657,0.0854,6.5185,0.0208,0.0025,1.3947,0.5968,13.8752
1180,0.2527,11.9975,2.8391,4.9651,0.0200,2.7510,0.5513,0.1606,15.8013
1181,0.2880,15.3416,0.0784,6.5766,0.0209,0.0025,0.5172,0.1837,16.4088
1182,0.2327,15.9322,0.0410,4.9642,0.0108,0.0015,0.2983,0.0949,16.5991
1183,0.1768,17.7865,0.0883,5.3044,0.0182,0.0023,0.6226,0.1887,18.8629
1184,0.6941,11.5002,0.0366,4.8550,0.0100,0.0017,0.3569,0.0803,12.6681
1185,0.2304,14.3519,8.4343,4.8400,0.0358,8.3009,0.7060,0.2024,23.9250
1186,0.2263,9.4197,0.1008,6.0176,0.0296,0.0027,0.5968,0.4024,10.7462
1187,0.3271,15.7881,0.5825,5.0037,0.0091,0.5345,0.9483,0.1699,17.8158
1188,0.2666,12.9210,3.3710,4.9620,0.0265,3.2765,0.6757,0.2219,17.4563
1189,0.2098,14.4742,0.0472,6.5353,0.0123,0.0023,0.3577,0.1072,15.1961
1190,0.2807,11.1215,6.2953,5.2226,0.0213,6.1280,0.4430,0.1315,18.2720
1191,0.2503,11.6902,0.0455,7.5977,0.0106,0.0021,0.3453,0.0964,12.4277
1192,0.1911,10.8412,0.0878,5.2025,0.0260,0.0030,1.4200,0.0883,12.6284
1193,0.1616,15.4909,5.4798,5.0211,0.0100,5.4365,0.2874,0.1282,21.5478
1194,0.2265,10.7218,11.6015,5.8332,0.0135,11.5534,0.3888,0.0923,23.0309
1195,0.2351,9.1507,0.0418,7.1710,0.0094,0.0027,0.4270,0.0926,9.9473
1196,0.2455,10.0643,19.0242,8.6727,0.0106,18.9865,0.3350,0.0878,29.7568
1197,0.2057,9.2266,0.0400,11.5528,0.0085,0.0017,0.2892,0.0745,9.8360
1198,0.2374,10.9266,3.7113,5.4779,0.0079,3.6784,0.3222,0.0838,15.2814
1199,0.1789,16.3800,0.0321,6.9943,0.0083,0.0015,0.2382,0.0740,16.9033
1200,0.2133,10.5296,9.1388,5.4175,0.0152,9.0947,0.3536,0.0873,20.3225
1201,0.2119,10.8111,0.0307,7.4010,0.0111,0.0014,0.2048,0.0693,11.3278
1202,0.2316,11.4795,5.6476,5.3855,0.0179,5.5959,0.3021,0.0791,17.7399
1203,0.2258,11.0198,6.0903,7.6499,0.0155,6.0403,0.3870,0.1287,17.8515
1204,0.2262,11.6523,0.0475,6.5253,0.0098,0.0022,0.3485,0.1070,12.3815
1205,0.2227,17.5417,0.0295,4.7825,0.0070,0.0015,0.3102,0.1070,18.2111
1206,0.2290,11.1977,5.9030,5.1815,0.0121,5.8593,0.3706,0.1030,17.8033
1207,0.2645,13.4263,0.0317,7.3125,0.0068,0.0016,0.2248,0.0782,14.0254
1208,0.2055,10.2450,12.0970,5.3835,0.0116,12.0548,0.3319,0.1253,23.0047
1209,0.3253,10.1861,0.0486,6.7642,0.0150,0.0020,0.3130,0.1012,10.9742
1210,0.2341,11.1580,4.6217,5.3400,0.0330,4.4773,0.7013,0.2888,17.0039
1211,0.2707,13.4468,1.5732,7.2899,0.0238,1.3170,0.5446,0.1700,16.0053
1212,0.2553,11.0850,2.0113,4.9325,0.0091,1.9743,0.2690,0.0768,13.6974
1213,0.3444,14.4841,4.4490,6.0947,0.0143,4.3927,0.3412,0.1135,19.7323
1214,0.3565,10.4677,2.3009,5.7881,0.0109,2.2648,0.2605,0.0869,13.4725
1215,0.2268,19.7261,0.0756,5.4235,0.0171,0.0025,0.5413,0.1667,20.7365
1216,0.2822,10.6632,6.9599,5.5962,0.0132,6.9183,0.3109,0.0938,18.3099
1217,0.1694,13.9481,6.1792,6.4837,0.0124,6.1306,0.3797,0.0875,20.7639
1218,0.2727,9.9178,4.1992,6.4295,0.0121,4.1480,0.2875,0.0910,14.7682
1219,0.2083,10.9093,7.5682,5.9435,0.0118,7.5152,0.3140,0.0882,19.0880
1220,0.2115,10.8645,0.0355,6.2405,0.0096,0.0014,0.3163,0.0873,11.5150
1221,0.1989,12.8930,3.9432,4.8809,0.0131,3.8994,0.3042,0.1436,17.4829
1222,0.1650,11.0292,15.9795,11.5861,0.0096,15.9371,0.3404,0.0793,27.5935
1223,0.2460,9.5257,0.0285,10.9580,0.0090,0.0015,0.1921,0.1109,10.1031
1224,0.2128,11.1986,3.0980,5.2470,0.0066,3.0652,0.2718,0.0777,14.8589
1225,0.1948,16.4697,0.0354,6.4762,0.0090,0.0018,0.2478,0.0709,17.0187
1226,0.2232,11.1691,6.3985,8.3943,0.0158,6.3513,0.3243,0.1141,18.2293
1227,0.1915,18.8738,8.0665,5.3455,0.0108,8.0302,0.2749,0.0776,27.4843
1228,0.2282,10.8614,0.0272,6.4109,0.0057,0.0019,0.2423,0.0693,11.4283
1229,0.1783,17.6962,0.0538,5.2650,0.0083,0.0019,0.2418,0.0764,18.2466
1230,0.2387,10.1592,13.7880,7.8877,0.0075,13.7498,0.3213,0.0892,24.5964
1231,0.1721,9.1132,0.0365,6.4217,0.0083,0.0019,0.2744,0.0824,9.6787
1232,0.2078,10.9445,1.6993,5.1730,0.0064,1.6664,0.2651,0.0810,13.1977
1233,0.2248,16.9206,0.0310,5.8410,0.0080,0.0015,0.2501,0.0773,17.5038
1234,0.1897,10.9020,6.7356,6.9518,0.0067,6.7067,0.3150,0.0760,18.2182
1235,0.1965,14.6244,0.0300,8.6631,0.0072,0.0015,0.2398,0.0798,15.1704
1236,0.2523,11.0251,6.4398,6.1184,0.0097,6.4029,0.3773,0.0846,18.1791
1237,0.1994,15.3775,0.0316,8.4844,0.0074,0.0016,0.2636,0.0789,15.9509
1238,0.2087,11.2024,7.0082,7.3276,0.0063,6.9650,0.3461,0.1172,18.8825
1239,0.2614,12.3851,0.1555,8.7709,0.0187,0.0030,0.5838,0.1668,13.5527
1240,0.2636,11.6584,4.5644,5.1929,0.0111,4.5175,0.2751,0.1631,16.9246
1241,0.2464,14.9673,0.0365,7.2911,0.0083,0.0013,0.2796,0.0755,15.6052
1242,0.3213,11.3987,6.0766,7.4873,0.0112,6.0326,0.3155,0.0899,18.2019
1243,0.2741,11.1560,13.8820,5.4181,0.0137,13.8385,0.2810,0.0732,25.6663
1244,0.1875,9.0943,0.0295,7.3315,0.0082,0.0016,0.2051,0.0862,9.6026
1245,0.2103,14.3938,0.0368,5.8271,0.0090,0.0017,0.2546,0.0922,14.9878
1246,0.3492,10.9562,10.3728,8.2213,0.0102,10.3320,0.3977,0.1108,22.1868
1247,0.4325,9.1725,0.0425,7.9236,0.0095,0.0025,0.3221,0.1058,10.0755
1248,0.2480,11.3479,4.0871,5.5699,0.0089,4.0415,0.3840,0.0847,16.1517
1249,1.9662,12.9404,2.6773,7.1097,2.6142,0.0298,0.2944,0.0810,17.9593
1250,0.2231,13.8908,0.0745,5.3939,0.0197,0.0024,0.9580,0.0755,15.2218
1251,0.9438,14.0215,0.0786,5.1645,0.0200,0.0024,0.6141,0.9601,16.6180
1252,0.1637,11.4600,11.6453,5.6143,0.0293,11.5465,0.2757,0.0815,23.6262
1253,0.1204,11.3840,0.0331,7.2790,0.0114,0.0015,0.2407,0.0656,11.8437
1254,0.1833,11.0967,4.8713,5.1868,0.0120,4.8342,0.2791,0.0951,16.5255
1255,0.1658,16.6675,0.0445,7.6057,0.0132,0.0014,0.2755,0.0967,17.2500
1256,0.2236,16.8625,0.0510,4.9782,0.0146,0.0017,0.2816,0.1000,17.5186
1257,0.1802,14.7901,3.7219,4.9088,0.0094,3.6863,0.3125,0.0962,19.1008
1258,0.1557,11.3064,15.4128,12.7899,0.0087,15.3719,0.2898,0.0847,27.2495
