frame,trace_ms,gather_ms,net_wall_ms,net_gpu_ms,net_commit_ms,net_wait_ms,demod_ms,present_ms,total_ms
1174,14.3745,1.8760,0.0271,4.7348,0.0064,0.0011,0.1857,0.0847,16.5480
1175,18.7987,3.9459,0.0782,5.9822,0.0175,0.0023,0.5294,0.2204,23.5726
1176,16.5227,2.1300,0.0670,4.8715,0.0144,0.0025,0.4657,0.2822,19.4677
1177,14.3185,1.8842,0.0302,4.7594,0.0077,0.0016,0.2243,0.0785,16.5358
1178,11.3579,1.9278,7.2603,5.2105,0.0147,7.2121,0.4060,0.1073,21.0593
1179,10.6476,1.7438,0.0273,6.5896,0.0073,0.0017,0.1882,0.0820,12.6890
1180,11.5388,2.4370,9.3225,5.5171,0.0175,9.2445,0.3197,0.1280,23.7460
1181,8.6145,1.8812,0.0394,7.0039,0.0086,0.0023,0.2632,0.1006,10.8989
1182,10.2583,1.9880,2.8085,5.0284,0.0085,2.7770,0.2848,0.0922,15.4318
1183,14.7037,1.9024,0.0276,6.4105,0.0077,0.0018,0.2102,0.1222,16.9661
1184,10.4085,2.0068,2.7933,5.3791,0.0068,2.7585,0.2629,0.0923,15.5640
1185,15.1305,1.8352,0.0303,6.4420,0.0071,0.0018,0.2816,0.1164,17.3940
1186,10.4230,2.2778,8.1930,7.7309,0.0080,8.1568,0.3407,0.1037,21.3383
1187,10.7934,2.1763,0.0286,6.6769,0.0058,0.0013,0.2200,0.0844,13.3026
1188,15.0735,1.8279,1.9913,5.3406,0.0065,1.9646,0.2690,0.0747,19.2365
1189,12.5246,1.7432,0.0235,6.0569,0.0057,0.0014,0.1676,0.1037,14.5625
